I_size,D_size,L2_size,I_assoc,D_assoc,L2_assoc,cache_line,sim_seconds,CPI,D MR,I MR,L2 MR
64,32,4096,2,2,4,64,0.017096,3.419281,0.060932,0.000877,0.999692
64,32,4096,2,2,8,64,0.017107,3.42148,0.060932,0.000877,0.999692
64,32,4096,2,4,4,64,0.017096,3.419281,0.060932,0.000877,0.999698
64,32,4096,2,4,8,64,0.017107,3.42148,0.060932,0.000877,0.999698
64,32,4096,4,2,4,64,0.017096,3.419281,0.060932,0.000854,0.999786
64,32,4096,4,2,8,64,0.017107,3.42148,0.060932,0.000854,0.999786
64,32,4096,4,4,4,64,0.017096,3.419281,0.060932,0.000854,0.999792
64,32,4096,4,4,8,64,0.017107,3.42148,0.060932,0.000854,0.999792
64,32,512,2,2,4,64,0.017492,3.49843,0.060932,0.000877,0.999692
64,32,512,2,2,8,64,0.017492,3.49843,0.060932,0.000877,0.999692
64,32,512,2,4,4,64,0.017492,3.49843,0.060932,0.000877,0.999698
64,32,512,2,4,8,64,0.017492,3.49843,0.060932,0.000877,0.999698
64,32,512,4,2,4,64,0.017492,3.49843,0.060932,0.000854,0.999786
64,32,512,4,2,8,64,0.017492,3.49843,0.060932,0.000854,0.999786
64,32,512,4,4,4,64,0.017492,3.49843,0.060932,0.000854,0.999792
64,32,512,4,4,8,64,0.017492,3.49843,0.060932,0.000854,0.999792
64,64,1024,2,2,4,64,0.017438,3.487658,0.060932,0.000877,0.999698
64,64,1024,2,2,8,64,0.017438,3.487658,0.060932,0.000877,0.999698
64,64,1024,2,4,4,64,0.017438,3.487658,0.060932,0.000877,0.999698
64,64,1024,2,4,8,64,0.017438,3.487658,0.060932,0.000877,0.999698
64,64,1024,4,2,4,64,0.017438,3.487658,0.060932,0.000854,0.999792
64,64,1024,4,2,8,64,0.017438,3.487658,0.060932,0.000854,0.999792
64,64,1024,4,4,4,64,0.017438,3.487658,0.060932,0.000854,0.999792
64,64,1024,4,4,8,64,0.017438,3.487658,0.060932,0.000854,0.999792
64,64,2048,2,2,4,64,0.017314,3.462827,0.060932,0.000877,0.999698
64,64,2048,2,2,8,64,0.017314,3.462827,0.060932,0.000877,0.999698
64,64,2048,2,4,4,64,0.017314,3.462827,0.060932,0.000877,0.999698
64,64,2048,2,4,8,64,0.017314,3.462827,0.060932,0.000877,0.999698
64,64,2048,4,2,4,64,0.017314,3.462827,0.060932,0.000854,0.999792
64,64,2048,4,2,8,64,0.017314,3.462827,0.060932,0.000854,0.999792
64,64,2048,4,4,4,64,0.017314,3.462827,0.060932,0.000854,0.999792
64,64,2048,4,4,8,64,0.017314,3.462827,0.060932,0.000854,0.999792
64,64,256,2,2,4,64,0.017507,3.501438,0.060932,0.000877,0.999698
64,64,256,2,2,8,64,0.017507,3.501438,0.060932,0.000877,0.999698
64,64,256,2,4,4,64,0.017507,3.501438,0.060932,0.000877,0.999698
64,64,256,2,4,8,64,0.017507,3.501438,0.060932,0.000877,0.999698
64,64,256,4,2,4,64,0.017507,3.501438,0.060932,0.000854,0.999792
64,64,256,4,2,8,64,0.017507,3.501438,0.060932,0.000854,0.999792
64,64,256,4,4,4,64,0.017507,3.501438,0.060932,0.000854,0.999792
64,64,256,4,4,8,64,0.017507,3.501438,0.060932,0.000854,0.999792
64,64,4096,2,2,4,64,0.017096,3.419281,0.060932,0.000877,0.999698
64,64,4096,2,2,8,64,0.017107,3.42148,0.060932,0.000877,0.999698
64,64,4096,2,4,4,64,0.017096,3.419281,0.060932,0.000877,0.999698
64,64,4096,2,4,8,64,0.017107,3.42148,0.060932,0.000877,0.999698
64,64,4096,4,2,4,64,0.017096,3.419281,0.060932,0.000854,0.999792
64,64,4096,4,2,8,64,0.017107,3.42148,0.060932,0.000854,0.999792
64,64,4096,4,4,4,64,0.017096,3.419281,0.060932,0.000854,0.999792
64,64,4096,4,4,8,64,0.017107,3.42148,0.060932,0.000854,0.999792
64,64,512,2,2,4,64,0.017492,3.49843,0.060932,0.000877,0.999698
64,64,512,2,2,8,64,0.017492,3.49843,0.060932,0.000877,0.999698
64,64,512,2,4,4,64,0.017492,3.49843,0.060932,0.000877,0.999698
64,64,512,2,4,8,64,0.017492,3.49843,0.060932,0.000877,0.999698
64,64,512,4,2,4,64,0.017492,3.49843,0.060932,0.000854,0.999792
64,64,512,4,2,8,64,0.017492,3.49843,0.060932,0.000854,0.999792
64,64,512,4,4,4,64,0.017492,3.49843,0.060932,0.000854,0.999792
64,64,512,4,4,8,64,0.017492,3.49843,0.060932,0.000854,0.999792
64,8,1024,2,2,4,64,0.01741,3.481916,0.060936,0.000879,0.999571
64,8,1024,2,2,8,64,0.01741,3.481916,0.060936,0.000879,0.999571
64,8,1024,4,2,4,64,0.01741,3.481916,0.060936,0.000855,0.999665
64,8,1024,4,2,8,64,0.01741,3.481916,0.060936,0.000855,0.999665
64,8,2048,2,2,4,64,0.017331,3.46611,0.060936,0.000879,0.999571
64,8,2048,2,2,8,64,0.017331,3.46611,0.060936,0.000879,0.999571
64,8,2048,4,2,4,64,0.017331,3.46611,0.060936,0.000855,0.999665
64,8,2048,4,2,8,64,0.017331,3.46611,0.060936,0.000855,0.999665
64,8,256,2,2,4,64,0.017507,3.501438,0.060936,0.000879,0.999571
64,8,256,2,2,8,64,0.017507,3.501438,0.060936,0.000879,0.999571
64,8,256,4,2,4,64,0.017507,3.501438,0.060936,0.000855,0.999665
64,8,256,4,2,8,64,0.017507,3.501438,0.060936,0.000855,0.999665
64,8,4096,2,2,4,64,0.017096,3.419281,0.060936,0.000879,0.999571
64,8,4096,2,2,8,64,0.017096,3.419281,0.060936,0.000879,0.999571
64,8,4096,4,2,4,64,0.017096,3.419281,0.060936,0.000855,0.999665
64,8,4096,4,2,8,64,0.017096,3.419281,0.060936,0.000855,0.999665
64,8,512,2,2,4,64,0.01747,3.493972,0.060936,0.000879,0.999571
64,8,512,2,2,8,64,0.01747,3.493972,0.060936,0.000879,0.999571
64,8,512,4,2,4,64,0.01747,3.493972,0.060936,0.000855,0.999665
64,8,512,4,2,8,64,0.01747,3.493972,0.060936,0.000855,0.999665
8,16,1024,2,2,4,64,0.017441,3.488251,0.060933,0.001387,0.997592
8,16,1024,2,2,8,64,0.017441,3.488251,0.060933,0.001387,0.997592
8,16,1024,2,4,4,64,0.017441,3.488251,0.060932,0.001384,0.997639
8,16,1024,2,4,8,64,0.017441,3.488251,0.060932,0.001384,0.997639
8,16,2048,2,2,4,64,0.017334,3.466733,0.060933,0.001387,0.997592
8,16,2048,2,2,8,64,0.017334,3.466733,0.060933,0.001387,0.997592
8,16,2048,2,4,4,64,0.017334,3.466733,0.060932,0.001384,0.997639
8,16,2048,2,4,8,64,0.017274,3.454721,0.060932,0.001384,0.997639
8,16,256,2,2,4,64,0.017501,3.500201,0.060933,0.001387,0.997592
8,16,256,2,2,8,64,0.017505,3.50103,0.060933,0.001387,0.997592
8,16,256,2,4,4,64,0.017501,3.500201,0.060932,0.001384,0.997639
8,16,256,2,4,8,64,0.017505,3.50103,0.060932,0.001384,0.997639
8,16,4096,2,2,4,64,0.017123,3.424594,0.060933,0.001387,0.997592
8,16,4096,2,2,8,64,0.017123,3.424594,0.060933,0.001387,0.997592
8,16,4096,2,4,4,64,0.017123,3.424594,0.060932,0.001384,0.997639
8,16,4096,2,4,8,64,0.017123,3.424594,0.060932,0.001384,0.997639
8,16,512,2,2,4,64,0.017452,3.490355,0.060933,0.001387,0.997592
8,16,512,2,2,8,64,0.017452,3.490355,0.060933,0.001387,0.997592
8,16,512,2,4,4,64,0.017452,3.490355,0.060932,0.001384,0.997639
8,16,512,2,4,8,64,0.017452,3.490355,0.060932,0.001384,0.997639
8,32,1024,2,2,4,64,0.017441,3.488251,0.060932,0.001384,0.997639
8,32,1024,2,2,8,64,0.017441,3.488251,0.060932,0.001384,0.997639
8,32,1024,2,4,4,64,0.017441,3.488251,0.060932,0.001384,0.997646
8,32,1024,2,4,8,64,0.017441,3.488251,0.060932,0.001384,0.997646
8,32,2048,2,2,4,64,0.017334,3.466733,0.060932,0.001384,0.997639
8,32,2048,2,2,8,64,0.017334,3.466733,0.060932,0.001384,0.997639
8,32,2048,2,4,4,64,0.017334,3.466733,0.060932,0.001384,0.997646
8,32,2048,2,4,8,64,0.017274,3.454721,0.060932,0.001384,0.997646
8,32,256,2,2,4,64,0.017501,3.500201,0.060932,0.001384,0.997639
8,32,256,2,2,8,64,0.017501,3.500201,0.060932,0.001384,0.997639
8,32,256,2,4,4,64,0.017501,3.500201,0.060932,0.001384,0.997646
8,32,256,2,4,8,64,0.017501,3.500201,0.060932,0.001384,0.997646
8,32,4096,2,2,4,64,0.017123,3.424594,0.060932,0.001384,0.997639
8,32,4096,2,2,8,64,0.017123,3.424594,0.060932,0.001384,0.997639
8,32,4096,2,4,4,64,0.017123,3.424594,0.060932,0.001384,0.997646
8,32,4096,2,4,8,64,0.017123,3.424594,0.060932,0.001384,0.997646
8,32,512,2,2,4,64,0.017452,3.490355,0.060932,0.001384,0.997639
8,32,512,2,2,8,64,0.017452,3.490355,0.060932,0.001384,0.997639
8,32,512,2,4,4,64,0.017452,3.490355,0.060932,0.001384,0.997646
8,32,512,2,4,8,64,0.017452,3.490355,0.060932,0.001384,0.997646
8,64,1024,2,2,4,64,0.017441,3.488251,0.060932,0.001384,0.997646
8,64,1024,2,2,8,64,0.017441,3.488251,0.060932,0.001384,0.997646
8,64,1024,2,4,4,64,0.017441,3.488251,0.060932,0.001384,0.997646
8,64,1024,2,4,8,64,0.017441,3.488251,0.060932,0.001384,0.997646
8,64,2048,2,2,4,64,0.017334,3.466733,0.060932,0.001384,0.997646
8,64,2048,2,2,8,64,0.017334,3.466733,0.060932,0.001384,0.997646
8,64,2048,2,4,4,64,0.017334,3.466733,0.060932,0.001384,0.997646
8,64,2048,2,4,8,64,0.017334,3.466733,0.060932,0.001384,0.997646
8,64,256,2,2,4,64,0.017501,3.500201,0.060932,0.001384,0.997646
8,64,256,2,2,8,64,0.017501,3.500201,0.060932,0.001384,0.997646
8,64,256,2,4,4,64,0.017501,3.500201,0.060932,0.001384,0.997646
8,64,256,2,4,8,64,0.017501,3.500201,0.060932,0.001384,0.997646
8,64,4096,2,2,4,64,0.017123,3.424594,0.060932,0.001384,0.997646
8,64,4096,2,2,8,64,0.017123,3.424594,0.060932,0.001384,0.997646
8,64,4096,2,4,4,64,0.017123,3.424594,0.060932,0.001384,0.997646
8,64,4096,2,4,8,64,0.017123,3.424594,0.060932,0.001384,0.997646
8,64,512,2,2,4,64,0.017452,3.490355,0.060932,0.001384,0.997646
8,64,512,2,2,8,64,0.017452,3.490355,0.060932,0.001384,0.997646
8,64,512,2,4,4,64,0.017452,3.490355,0.060932,0.001384,0.997646
8,64,512,2,4,8,64,0.017452,3.490355,0.060932,0.001384,0.997646
8,8,1024,2,2,4,64,0.017441,3.488251,0.060936,0.001387,0.997512
8,8,1024,2,2,8,64,0.017441,3.488251,0.060936,0.001387,0.997512
8,8,2048,2,2,4,64,0.017334,3.466733,0.060936,0.001387,0.997512
8,8,2048,2,2,8,64,0.017334,3.466733,0.060936,0.001387,0.997512
8,8,256,2,2,4,64,0.017501,3.500201,0.060936,0.001387,0.997512
8,8,256,2,2,8,64,0.017505,3.50103,0.060936,0.001387,0.997512
8,8,4096,2,2,4,64,0.017123,3.424594,0.060936,0.001387,0.997512
8,8,4096,2,2,8,64,0.017123,3.424594,0.060936,0.001387,0.997512
8,8,512,2,2,4,64,0.017452,3.490355,0.060936,0.001387,0.997512
8,8,512,2,2,8,64,0.017452,3.490355,0.060936,0.001387,0.997512
